date,target,sp500_ret_l1,gold_ret_l1,oil_ret_l1,eur_usd_ret_l1,usd_chf_ret_l1,gdp_growth_l1,cpi_inflation_l1,rate_change_l1
2016-07-08,0.0153483736527573,-0.0006202438234099,-0.0037696701947024,-0.0460578016215795,-0.0010839130317826663,0.00030676415190190545,0.0,0.0,0.0
2016-07-11,0.0056954454911114,0.0147806944986259,0.0059940239402106,0.0009237875945636,-0.0024431084857035523,0.006318814338718488,0.0,0.0,0.0
2016-07-12,0.0050355290289117,0.0035207171680103,-0.0094685284586581,-0.016760168857465,0.0006339718547710022,-0.0013216084879990246,0.0,0.0,0.0
2016-07-13,-0.0024246790200621,0.0072371040746373,-0.0166904513983331,0.0494606301683996,0.0026221815286947905,0.0039595970307949955,0.0,0.0,0.0
2016-07-14,0.0068100621613293,-0.0001395770816698,0.0091596522500756,-0.040114767750162,0.003425587051267229,-0.003552762200122408,0.0,0.0,0.0
2016-07-15,-0.0016087231997485,0.0055679431152444,-0.0077450025328601,0.0111009465594461,-0.00027001485245727557,-0.002851325760706148,0.0,0.0,0.0
2016-07-18,0.0065971532841342,-0.0013427482049859,-0.0038556919151976,0.010979067282412,-0.004511014506362295,0.002851325760706045,0.0,0.0,0.0
2016-07-19,-0.0036498015323436,0.0026836958546521,0.0015755478286791,-0.0155894949971944,0.0015360292154923652,-0.001221001372694871,0.0,0.0,0.0
2016-07-20,0.011615150311028,-0.0010171059591582,0.0013372666692938,-0.0111525319504751,-0.005613414468425609,0.0028466875669446957,0.0,0.0,0.0
2016-07-21,-0.0022945910694395,0.004154363434291,-0.014410383965673,0.0027998151747466,-0.000635756799035012,0.0022310119790345064,0.0,0.0,0.0
2016-07-22,0.0041440785841744,-0.003784387016067,0.0151176253609144,-0.0226211342344013,0.0008173273850990113,-0.0003039359731618627,0.0,0.0,0.0
2016-07-25,8.798557042304028e-05,0.0044751060820475,-0.0074906717291576,-0.0066953860829849,-0.0043668191663404025,0.0019233695254647532,0.0,0.0,0.0
2016-07-26,0.001143108499942,-0.0027195849807261,-0.0069891476625948,-0.0282257180646287,0.0010934938213712896,-0.0019233695254648531,0.0,0.0,0.0
2016-07-27,0.0069186246115143,0.0004614674747328,0.0042152207798696,-0.0049480556173695,0.0003642323842852495,0.005557534639684409,0.0,0.0,0.0
2016-07-28,0.0034849312147131,-0.001061693731874,0.0159827045066097,-0.0180185055026782,0.0003640997673573854,0.0012084593615685488,0.0,0.0,0.0
2016-07-29,0.0021719308307782,0.0011539616780551,-0.0028941316301764,-0.0235064476753413,0.00960065340001539,-0.013170081962081501,0.0,0.0,0.0
2016-08-01,0.005279797611483,0.0016133124797267,0.01028687375432,0.0092640909597981,0.006648124386973833,-0.011900017326366662,0.0,0.0,0.0
2016-08-02,-0.0076256868666368,-0.0008293784744875,0.0018590245477881,-0.0365194468277128,0.0007160759346438672,-0.001962709167848706,0.0,0.0018475140801853071,0.010000000000000009
2016-08-03,0.0033000464164971,-0.0064279164189277,0.0080928415794533,-0.0085379387380358,0.00437481167365739,-0.0028994532065786576,0.0,0.0,0.0
2016-08-04,0.0028570211200436,0.0029184927949132,-0.0047707077247993,0.0378594110434222,-0.004911820547208718,0.007541747611678678,0.0,0.0,0.0
2016-08-05,0.0095505135480812,0.0010633626374742,0.0016954381373254,0.0153612851614871,-0.003228123319793342,0.0022617466205831845,0.0,0.0,0.0
2016-08-08,-0.0011138243879524,0.0081456535440795,-0.0180255055341785,0.0020304575503819,-0.004861808442178169,0.005938381329412171,0.0,0.0,0.0
2016-08-09,0.0023119417756062,-0.0005960158808352,-0.0008627789860273,0.0240492552326696,-0.00018052170822581792,0.004278299283226711,0.0,0.0,0.0
2016-08-10,-0.0025691544490351,0.0005960158808352,0.0040720494795241,-0.0029747171167427,0.002884444040626503,-0.0012205046266915733,0.0,0.0,0.0
2016-08-11,0.0042782644189915,-0.0024780885518862,0.0046780063479399,-0.0302442406757796,0.005475530937172732,-0.006841997587132449,0.0,0.0,0.0
2016-08-12,0.0006828269299107,0.0046299562412049,-0.0069469115969976,0.0440511661218829,-0.00026858856869458616,-0.0037985775360603502,0.0,0.0,0.0
2016-08-15,0.0042571371233186,-0.0008693464435325,-0.0021170666941964,0.0280076249869033,0.0003581020629135862,0.0016443991372455022,0.0,0.0,0.0
2016-08-16,-0.0055378203293113,0.002879672884731,0.0034477388799015,0.0244602975701606,0.0024138405176260353,-0.0024676138369560396,0.0,0.0,0.0
2016-08-17,0.0017924975991494,-0.0051710445852304,0.0049159320255537,0.0147604155831206,0.006940764649594204,-0.009516000646291111,0.0,0.0,0.0
2016-08-18,0.0002558089973447,0.0018793120833786,0.0002334902917562,0.0063897980987709,-0.0012422361845910571,0.0018689653451921277,0.0,0.0,0.0
2016-08-19,-0.0002558089973447,0.0022413841920207,0.0047358498513527,0.0278169573027648,0.006284040681867921,-0.006661140366782199,0.0,0.0,0.0
2016-08-22,0.0007672307609634,-0.0014631918476977,-0.0088688927371228,0.003533572581311,-0.0007060900558142235,0.0018779348242001143,0.0,0.0,0.0
2016-08-23,0.001787919253684,-4.575926053830515e-05,-0.0014858262753073,-0.0331720240124671,-0.001060070770649352,0.0032259770939757457,0.0,0.0,0.0
2016-08-24,-0.0064857711565899,0.0020114292495896,-0.0001565312674402,0.0109516615337988,-0.000530457089620036,-0.0003117368965859099,0.0,0.0,0.0
2016-08-25,-0.0016280368618851,-0.0051279815681994,-0.0111768184362027,-0.0247196624026023,-0.004609120019256082,0.0052863559231480246,0.0,0.0,0.0
2016-08-26,0.00145678932315,-0.0006887843229493,-0.000871045705784,0.0119431828441741,0.001597869847295455,0.001136539875402131,0.0,0.0,0.0
2016-08-29,0.0013691598921327,-0.0018851013651573,-0.0014269861308415,0.0,-0.003287284733617969,0.003504796907899051,0.0,0.0,0.0
2016-08-30,-0.0032548208605749,0.0049122100382124,0.0019813757225165,-0.0091743762760412,-0.004906562321311586,0.006359648063014676,0.0,0.0,0.0
2016-08-31,-0.0010300430095269,-0.0016500141244679,-0.0101063208495371,-0.0111215233438613,-0.0028658446983258683,0.00428528357032686,0.0,0.0,0.0
2016-09-01,0.0025731208982223,-0.0028480886540481,-0.0020015218242679,-0.0350913198112701,-0.00035880875878312163,0.0008141665420223418,0.0,0.0,0.0
2016-09-02,0.0032498104373566,4.600133404667563e-05,0.004078863574821,-0.0293850721597437,0.004297231321823219,-0.003873208389104932,0.0,0.002619775184769032,0.0
2016-09-06,0.0062135791691384,0.0044978963291886,0.0101644645468955,0.0177344549397684,-0.0032211910458312537,0.0012247398958958697,0.0,0.0,0.0
2016-09-07,0.0005937990588863,0.0030178349378279,0.0167662968569295,0.0145421854997743,0.007055175502428788,-0.00881062968215492,0.0,0.0,0.0
2016-09-08,-0.0058686113572895,-9.131586162862488e-05,-0.0034243943495269,0.0124344021984276,8.898776424109674e-05,-0.001647786160686455,0.0,0.0,0.0
2016-09-09,-0.0254862397211646,-0.0022856107957,-0.0053154193781075,0.0409740742103056,0.001600427122081421,0.0024706621585693,0.0,0.0,0.0
2016-09-12,0.0177794024661026,-0.0242259236483768,-0.0066053554623593,-0.0343421219065544,-0.003738322110607104,0.004513754073097384,0.0,0.0,0.0
2016-09-13,-0.0089802865838126,0.014245387771745,-0.0012631248225555,0.0047103243001833,0.001425771048870969,-0.0034861103694652884,0.0,0.0,0.0
2016-09-14,0.0047592353925439,-0.014479848864001,-0.0066577086688883,-0.0257034616720624,0.0010679958295315309,0.0004107619692176924,0.0,0.0,0.0
2016-09-15,0.0154191850483879,-0.0003752521269231,0.0034136499628147,-0.0273721878759182,0.0025762906800582473,-0.003290829790088789,0.0,0.0,0.0
2016-09-16,-0.0029796131523805,0.009943363207431,-0.0064400938147296,0.0049431637975195,-0.00222054538993156,0.0006178560591982664,0.0,0.0,0.0
2016-09-19,-0.0043576776780221,-0.008911758501858,-0.0024757429887818,-0.0139029051689914,-0.007676552916844992,0.008201809356572528,0.0,0.0,0.0
2016-09-20,0.0018821119423646,0.0001874502090872,0.002076843944839,-0.002002002670673,0.0017010613350236655,0.0004083299362574872,0.0,0.0,0.0
2016-09-21,0.0097810688351606,4.685706253924919e-05,0.0009570905181067,0.0089776164070983,-0.0006263702052583255,-0.0017365549080272224,0.0,0.0,0.0
2016-09-22,0.0079245061469875,0.0111826717471688,0.014483257401858,0.0322450994168559,-0.0006267627908091156,-0.0023542669147103863,0.0,0.0,0.0
2016-09-23,-0.006402178383437,0.0062817758531669,0.0023544195462428,0.0124225199985571,0.005715832298280424,-0.008232193022518635,0.0,0.0,0.0
2016-09-26,-0.0084016278987536,-0.0054943924725922,0.0006269101372942,-0.0328214789112506,-0.0005344735562827328,0.002476781451897984,0.0,0.0,0.0
2016-09-27,0.009837257077472,-0.0081352283732997,-0.0007836990996725,0.0232794217780477,0.004179084017565981,-0.003510586981788166,0.0,0.0,0.0
2016-09-28,0.0016863410404364,0.0061888008424799,-0.0073179694718399,-0.0272125635248847,-0.005516519016979003,0.005158373142474759,0.0,0.0,0.0
2016-09-29,-0.0072715294612475,0.0049513069385678,-0.003164058959887,0.0480861866676377,-0.0007140307336569516,0.0006172204701658026,0.0,0.0,0.0
2016-09-30,0.0074400072646953,-0.0090884424152819,-0.0011891079129154,0.0204468089776838,0.003920874743236441,-0.007121140573399209,0.0,0.0,0.0
2016-10-03,-0.0014329669076558,0.007517785650385,-0.0034166335727321,0.0055046010553292,-0.0005337603542790749,0.00403122154270655,0.0,0.0,0.0
2016-10-04,-0.0015195005456121,-0.002406962835819,-0.0025502085864548,0.0154338061298411,-0.0024946556059378304,0.004733980231259419,0.0,0.0,0.0
2016-10-05,0.0035419163356459,-0.0051108228145659,-0.0353278851122341,-0.0009013069560127,0.00017839621847328866,0.004098366392282185,0.0,0.0,0.0
2016-10-06,-0.0005052206237473,0.0044154286139463,-0.0015718720920017,0.023173942565136,-0.0014280616493348235,-0.0010230179920346257,0.0,0.0,0.0
2016-10-07,-0.0021922437110331,0.0006953942006196,-0.0093163209178693,0.0139984788063795,-0.0033998422298704973,0.002861817161691608,0.0,0.0,0.0
2016-10-11,-0.0143619939261585,-0.0034353127884093,0.0006683375353202,-0.0157621476938763,-0.00017925965809407533,0.0008161600126583921,0.0,0.0,0.0
2016-10-12,-0.0008512812295819,-0.0127099641564119,-0.0050894941114908,-0.0077419741536153,-0.008461658192756117,0.007315618889391664,0.0,0.0,0.0
2016-10-13,-0.0035833158382837,0.0013110457466231,0.0015880315928723,-0.0130379943381299,-0.004348620732196595,0.0024266948207980715,0.0,0.0,0.0
2016-10-14,0.0011958658638801,-0.0032808428379069,0.0024189860400473,0.0052356140539451,0.0021766741770197365,-0.0032369034938410377,0.0,0.0,0.0
2016-10-17,-0.0027355120494729,0.0005162743878314,-0.0055975750818026,-0.0043611059090125,-0.004813159180735912,0.0032369034938410364,0.0,0.0,0.0
2016-10-18,0.0088631907976039,-0.0034782643763248,0.0026773777707163,-0.0061376781892071,0.0013645669617971738,-0.0022242451794548656,0.0,0.0,0.0
2016-10-19,-8.485002762725114e-05,0.0062428328264004,0.0061641178101345,0.007011422237804,-0.00027276446957328563,0.0006071031249911506,0.0,0.0,0.0
2016-10-20,-0.0011886569577508,0.0026636152106597,0.0057135914966574,0.0181744509220977,-0.0028229313469405903,0.000808897920749124,0.0,0.0,0.0
2016-10-21,0.0037310312085276,-0.0018684609322288,-0.003059750164679,-0.019922703115627,-0.002922376509049274,0.002221101367427212,0.0,0.0,0.0
2016-10-24,0.0119469702985715,0.0004674426299296,0.0007451256709367,0.0043649130847011,-0.006238552343476177,0.0035234344600809965,0.0,0.0,0.0
2016-10-25,-0.0031831154368713,0.0042437165840089,-0.0022370447209767,-0.004364913084701,0.002022617219833538,-0.003120127336243634,0.0,0.0,0.0
2016-10-26,-0.0068190692320382,-0.0033561771119907,0.0075197643939392,-0.0167626333411742,0.00018367159570416793,0.0020140993717011856,0.0,0.0,0.0
2016-10-27,-0.004572017108204,-0.002009769085728,-0.0056138180949923,-0.0134350431032693,0.0023846659012227893,-0.0013087030608978807,0.0,0.0,0.0
2016-10-28,-0.0062995015507032,-0.0026703536516475,0.0018196861927741,0.010762435721793,-0.0010999084518603952,0.0013087030608978307,0.0,0.0,0.0
2016-10-31,-0.0009398095441614,-0.002959763500554,0.0046992955106151,-0.01800228634948,0.0027475060785758843,-0.0008051530225624752,0.0,0.0,0.0
2016-11-01,-0.0075504434205953,4.7048860250076896e-05,0.0029566381590935,-0.0445756245887045,0.002557546151117193,-0.004237722011299371,0.0,0.0,0.0
2016-11-02,-0.0080418955603883,-0.0072717290868339,0.0064577001297469,0.0037914737362622,0.0072714372379283155,-0.010162689092201697,0.0,0.003518200987397853,0.009999999999999953
2016-11-03,-0.0098591733481293,-0.0060368573117061,0.0073872966544986,-0.0278195398551273,0.00694917285925931,-0.009132483563272587,0.0,0.0,0.0
2016-11-04,-0.0035133984318447,-0.0045876024261067,0.0053238812527497,-0.0196469973837964,-0.0022509350880694735,0.004627971442168027,0.0,0.0,0.0
2016-11-07,0.0234793394497484,-0.001102245337198,0.0007237927052078,-0.0099701723198499,0.0024307912036622093,-0.0065884529038118585,0.0,0.0,0.0
2016-11-08,0.0065107743057452,0.021817322568265,-0.0181719935181237,0.0178753518269631,-0.00749134781939559,0.007818969876142898,0.0,0.0,0.0
2016-11-09,0.0046004511193255,0.0044937584398664,-0.0041839348945856,-0.0059230183031221,-0.00036245016707041545,-0.00010248526783245027,0.0,0.0,0.0
2016-11-10,-0.016281422207028,0.0105462196083416,-0.0006578947605715,0.0176648361798053,-0.007459326864091291,0.005621150270429911,0.0,0.0,0.0
2016-11-14,-0.0101550150119765,0.0024925007134324,-0.0150017317575677,-0.0236231457634359,-0.006412039922414111,0.006703935722190355,0.0,0.0,0.0
2016-11-15,0.0137753965200411,0.0007852013059022,-0.0084902529647568,0.0101833873906988,-0.014719080825724972,0.010072607320412631,0.0,0.0,0.0
2016-11-16,0.005919461371768,0.0077724768686264,0.0086610325740866,0.0465200156348929,0.0002797333227247582,0.003701299678935955,0.0,0.0,0.0
2016-11-17,0.0072442469618386,-0.0018800876797886,-0.0029928621253779,-0.0106952891167479,-0.002520421404263902,0.0003993211593442083,0.0,0.0,0.0
2016-11-18,-0.0037434108713159,0.0051275120352561,-0.0051515525622399,-0.009823261702943,-0.004027165358436184,0.002890319448716824,0.0,0.0,0.0
2016-11-21,0.0103452122504418,-0.0022400521378539,-0.0088190092586891,0.0185824417928247,-0.005269112680011883,0.0045675781922280174,0.0,0.0,0.0
2016-11-22,0.0030323473370439,0.0075231176661181,0.0037273046229376,0.0426807311148803,-0.0002830589253224568,0.0017816494864309371,0.0,0.0,0.0
2016-11-23,-0.0040451765931061,0.001951308676238,-0.0003461405365123,-0.0130842988144405,0.001979731968780734,-0.0011874135572879031,0.0,0.0,0.0
2016-11-25,0.0032037798249143,0.0005438723846897,-0.020019025989976,0.0037558729598052,-0.005477395883364342,0.00552923999521824,0.0,0.0,0.0
2016-11-28,-0.0022753138371354,0.0037085656000157,-0.0056672426542092,-0.0323837821821148,0.003308913442147072,-0.0019712208235940546,0.0,0.0,0.0
2016-11-29,0.0034530711870386,-0.0047058910374127,0.0105119999832962,0.0105922993229455,-0.0017949086109319877,0.0021681293602153345,0.0,0.0,0.0
2016-11-30,-0.0121808306942339,0.0019483909287997,-0.0046681724796083,-0.0370774177828993,0.004716544919420953,-0.002562840239624364,0.0,0.0,0.0
2016-12-01,-0.0174275776204492,-0.0024020496944625,-0.0135101157189439,0.0829441375168538,-0.00452745538496327,0.005413665468500428,0.0,0.0,0.0
2016-12-02,0.0019898782358664,-0.0036822407783854,-0.0018809625322704,0.0359427728514677,0.005280042438358325,-0.006006024060211922,0.0,0.0025213409056822006,0.13000000000000006
2016-12-05,0.007748639716761,0.0005008537384154,0.0053648197341187,0.0131523158515053,0.0030046970962638486,-0.0015813405153374653,0.0,0.0,0.0
2016-12-06,0.002398493526052,0.0059907594980919,-0.0053648197341188,-0.0113886469640087,0.005329855059598125,-0.0006926235867848172,0.0,0.0,0.0
2016-12-07,0.0125830600895648,0.0031624151045129,-0.000986679902445,-0.005300365765841,-0.0005597015071485122,-0.0009902951888726968,0.0,0.0,0.0
2016-12-08,0.0017726759379702,0.012995925682077,0.0035832699811343,-0.0178735767992949,0.0038183981201909156,-0.0027780551649677285,0.0,0.0,0.0
2016-12-09,0.0078128679015862,0.0024458044432378,-0.0023276644350086,0.0196434887657534,-0.012439949040570416,0.008803657433447899,0.0,0.0,0.0
2016-12-12,-0.0045290692196657,0.0060222473112959,-0.0105420627620932,0.0114286958236226,-0.007937299537428302,0.002950144729902725,0.0,0.0,0.0
2016-12-13,0.0125304454636753,-0.0011485114788409,0.0037971295962084,0.0156117654721132,0.006147463441886105,-0.002654738297741244,0.0,0.0,0.0
2016-12-14,-0.0020775342994121,0.0066518603897465,-0.0033443335730773,0.0094219112416189,0.002730569937262234,-0.0038471070876197866,0.0,0.0,0.0
2016-12-15,0.0015793195585579,-0.0082885581651461,-0.0147758981581559,-0.0355785898903471,0.001972665145832939,-0.0018796068253245134,0.0,0.0,0.0
2016-12-16,-0.0066666913581893,0.0041087777877085,-0.0137856649592874,0.0035273405179684,-0.026724047681271283,0.02300302082057314,0.0,0.0,0.0
2016-12-19,0.0040886201560606,-0.0078344984107431,0.006592716204212,0.0165870236747974,0.007776910205158724,-0.007381540897916241,0.0,0.0,0.0
2016-12-20,0.003823142954588,0.0021750236064157,0.004985239275914,-0.0043384015985982,-0.001148325485038502,-0.0031243923092692857,0.0,0.0,0.0
2016-12-21,-0.000746857011605,0.0038501585410107,-0.007394432435272,0.0103807160545608,-0.0051838457257464875,0.005461296975505485,0.0,0.0,0.0
2016-12-22,-0.0028265045004454,-0.0027865643791465,0.0005564830416282,-0.0156117654721133,0.003362962573729164,-0.0019470411135398562,0.0,0.0,0.0
2016-12-23,0.0006657789859776,-0.001728915425678,-0.0024136662293474,0.0017467253349418,0.002586579973500821,-0.0015603670027625044,0.0,0.0,0.0
2016-12-27,0.0051448126094879,0.0014631229194618,0.003155162231437,0.0086881519576378,-0.0002870676063922477,0.0021448774918833052,0.0,0.0,0.0
2016-12-28,-0.0078105922621326,0.0024779870195711,0.0058201466893586,0.0145987994211526,0.0008609557139652144,0.00155702639474921,0.0,0.0,0.0
2016-12-29,-0.001419091185184,-0.008298802814695,0.0027596374794401,0.0017035779247838,-0.006619681677544446,0.0028159459302891238,0.0,0.0,0.0
2016-12-30,-0.0103279813037351,-0.0002228412265489,0.0130506073120016,-0.0025564564413013,0.009293480061946554,-0.008080655370397049,0.0,0.0,0.0
2017-01-03,0.0089068734365647,-0.0036616991882465,-0.0061846490904235,0.0,0.006274381264672288,-0.006866137813199162,0.0,0.0,0.0
2017-01-04,0.0054227805685892,0.007620867152672,0.0078153796565518,-0.0241807981972148,-0.0129723299487999,0.010379021987775619,0.0,0.0,0.0
2017-01-05,0.005641763906668,0.0059315830589248,0.0035241531074748,0.0121634861931974,0.005743841179252093,-0.003708406709171287,0.0,0.0,0.0
2017-01-06,0.0087315217008078,-0.0007947371163146,0.0153959360442217,0.0103093696588612,0.011578377425104761,-0.011900804336414644,0.0,0.0,0.0
2017-01-09,0.0032752014866514,0.003571353633884,-0.0073998465422023,-0.0017108644036294,-0.0035920257924549545,0.0042454523952707435,0.0,0.0,0.0
2017-01-10,0.002204712443286,-0.0033063710770185,0.0081989586823964,-0.0321906872720519,0.0015140048312150113,-0.00019706375076088885,0.0,0.0,0.0
2017-01-11,0.0026880641771387,0.0,0.0042511799034719,-0.0214485434074836,-0.00037828636728781965,0.0009849306420179756,0.0,0.0,0.0
2017-01-12,-0.0015467907182987,0.0028221202256193,0.0030884648419108,0.026739561041899,-0.0067385060181863925,0.004420222314114706,0.0,0.0,0.0
2017-01-13,0.0034160260953487,-0.0025130626280688,0.0036058259903632,0.0148409533175089,0.01559062145455415,-0.013518386338999839,0.0,0.0,0.0
2017-01-17,-0.0030087438838781,0.0022928710605163,0.0026301961506949,-0.0113290972059691,-0.0038513973679298857,0.003173976082555716,0.0,0.0,0.0
2017-01-18,0.0020339265849125,-0.0035296749639246,0.0142573918158695,0.0017513139327348,0.006566627723888339,-0.006956204140677071,0.0,0.0,0.0
2017-01-19,-0.0004877652320102,0.0022075064152105,-0.0084951967210722,-0.0239055208535543,-0.0012162606167902955,0.0,0.0,0.0,0.0
2017-01-23,0.0008110300525662,-0.003711399126115,-0.0008709284647359,0.0008956561279443,-0.004879889563722049,0.00656000762202378,0.0,0.0,0.0
2017-01-24,0.0067062829613811,-0.0026054906656004,0.0064113891428068,-0.0061647046840539,0.010294896726862254,-0.010356595257608547,0.0,0.0,0.0
2017-01-25,0.0100157080998366,0.0063912063283235,-0.0045010030112605,0.0044072349874076,0.0008376379102076964,0.0008004803309165819,0.0,0.0,0.0
2017-01-26,0.0010358979371693,0.008618291635304,-0.0082756689913092,-0.0052910176344154,-0.0005583473065210643,-0.00020006001867262462,0.0,0.0,0.0
2017-01-27,0.0019096122925873,-0.0010459796115992,-0.0093154729359529,0.0192650441529384,-0.006818314370743414,0.0014994754646407886,0.0,0.0,0.0
2017-01-30,-0.0078206447604432,-0.0015710236702748,0.0020286666273884,-0.0113389788805177,0.0018726597232918325,-0.0018997156140701753,0.0,0.0,0.0
2017-01-31,-0.0020048926078956,-0.0062209961429547,0.0042205285545963,-0.0105821093305369,-0.0008422629293953339,-0.0016025644455411917,0.0,0.0,0.0
2017-02-01,0.0068800271385822,-8.789663361558825e-05,0.0137680808527458,0.0035398267051242,0.010523962088892577,-0.00886030766240044,0.0,0.0,0.0
2017-02-02,-0.0008773679525924,0.0003954740247084,-0.0030335884585988,0.0140353181163835,-0.003340760345400102,0.004238577341746293,0.0,0.005626315846955804,0.12
2017-02-03,0.0028685278633749,0.0006587760180277,0.0055401803756153,0.0026098318423709,0.004081638319648456,-0.0036319652515644095,0.0,0.0,0.0
2017-02-06,0.0011927956565106,0.0068692707383868,0.0025003246202602,0.0026030383461622,-0.0009261832652447384,0.001615835536379765,0.0,0.0,0.0
2017-02-07,0.0036490600542022,-0.0017893386405068,0.0134287610085647,-0.0139618323817685,-0.005668369960464404,0.002418868343262059,0.0,0.0,0.0
2017-02-08,0.0016614585094961,4.3680520678640586e-05,-0.0020411641718577,-0.0168369063743511,-0.0038280239080364814,0.0036173672885881783,0.0,0.0,0.0
2017-02-09,0.0036297680505787,0.0013095291932064,0.0061956489297758,0.003568246426518,0.0016824006211521992,-0.00361736728858822,0.0,0.0,0.0
2017-02-10,0.003302668725066,0.0059151181514218,-0.0076439984907354,0.0106289751770598,-0.004680341783515512,0.007921032040507148,0.0,0.0,0.0
2017-02-13,0.0056364639594689,0.0039384613026626,0.0026395349311127,0.0131292914417928,-0.0007508917191564906,0.0014969315703809837,0.0,0.0,0.0
2017-02-14,0.003351131219352,0.0054277724363463,-0.0068259650703998,-0.0157759625941674,-0.004422912211772875,0.002589384974336609,0.0,0.0,0.0
2017-02-15,0.0058956031444213,0.0039873999708445,0.0011123947581004,0.005286355923148,-0.0024551475977453007,0.0017887314716626764,0.0,0.0,0.0
2017-02-16,-0.0003094298779233,0.0052067891095063,0.0044372459526946,-0.0017590154051796,0.001889109846783074,-0.0009933446729193656,0.0,0.0,0.0
2017-02-17,0.0043233295163645,-0.0008517162596471,0.0053496497472404,0.004391750580979,0.005927476544999584,-0.006981179245850306,0.0,0.0,0.0
2017-02-21,0.0049181686778342,0.001575105155259,-0.0033932845589801,-0.0017543864148934,-0.004324534331995423,0.0029979037142564583,0.0,0.0,0.0
2017-02-22,0.0003832151800107,0.0059375041899958,0.0005946566033449,0.0130834836208626,-0.005953242245748133,0.006068160873545431,0.0,0.0,0.0
2017-02-23,-0.0037618561886708,-0.000888381300892,0.0013578886920548,-0.0157208477869481,0.00037903914032891495,0.0025752787608421886,0.0,0.0,0.0
2017-02-24,0.0019210825441782,0.0006769335171343,0.0086975426898655,0.0148539209879622,0.002932692135511675,-0.004660164102793644,0.0,0.0,0.0
2017-02-27,0.0012275588468007,0.0012680165695788,0.0063694482854799,-0.0060896229943739,-0.0005669470056424266,-0.0006959288445113918,0.0,0.0,0.0
2017-02-28,-0.0030717271887333,0.0015616759531383,-0.0048572241881739,0.0008722198546856,0.0041501663039247095,-0.00039789118201250586,0.0,0.0,0.0
2017-03-01,0.0108621889526899,-0.0027028184873183,0.000923012442287,-0.0017452011410307,-0.0005649185725982191,-0.0028894555050700053,0.0,0.0,0.0
2017-03-02,-0.0050339515958827,0.0139004862879398,-0.0014268330927965,-0.0043763745997987,-0.005098679726593999,0.00497662020451334,0.0,-0.0004673107988743692,0.13
2017-03-03,0.0018334611706005,-0.00631735183295,-0.0125086147511352,-0.0203817423193405,-0.004744292037629582,0.004754367117273277,0.0,0.0,0.0
2017-03-06,-0.0022158557299617,0.0006293398432978,-0.0005955166282592,0.0106857650804613,0.0036077130177571645,-0.00019764798957513355,0.0,0.0,0.0
2017-03-07,-0.0016842753943324,-0.0029823809726903,-0.0067455321313194,-0.0008861320916577,0.003216958020782466,-0.00039541321195303575,0.0,0.0,0.0
2017-03-08,0.0017607660051472,-0.0029913021820339,-0.0080860655636716,-0.0008869180182278,-0.0003779289538557883,0.0015807156028005713,0.0,0.0,0.0
2017-03-09,0.0007645844855995,-0.0018582655909094,-0.0062381072157112,-0.0547082627380228,-0.003312985187462898,0.001578220883906257,0.0,0.0,0.0
2017-03-10,0.0041947969835475,0.0012673737491271,-0.0051409515047624,-0.0132077391677778,0.003690914141318685,-0.0014795090729579547,0.0,0.0,0.0
2017-03-13,0.0016730041925017,0.003498054351911,0.0021815969209252,-0.0230557762999259,0.007622490207549968,-0.002668645023350333,0.0,0.0,0.0
2017-03-14,-0.0024343869002134,0.0005047318719139,0.0001743223224146,-0.0009722898189392,0.00028120167031616154,-0.0035693077751205618,0.0,0.0,0.0
2017-03-15,0.0061505945822606,-0.0038339243524344,-0.0054181728284256,-0.0087934127923855,-0.0023457669682191156,0.000992752985337005,0.0,0.0,0.0
2017-03-16,-0.0006815342356114,0.0086162138594273,0.0184925181221663,0.0184740305031093,-0.0014101059915863341,0.00019843238481611096,0.0,0.0,0.0
2017-03-17,-0.0024270015705394,-0.0019688756543512,0.0041205311971061,-0.0019286409064057,0.010108659646521427,-0.012679249379296126,0.0,0.0,0.0
2017-03-20,0.0009108160022455,-0.0060987339670643,0.0022248853949381,-0.0028999536997897,0.00037243948288991134,0.0025086561749192806,0.0,0.0,0.0
2017-03-21,-0.0152896488194711,-0.0010975096078432,0.0048986580845712,-0.0052898621327093,0.001116486904218641,-0.001203369579632789,0.0,0.0,0.0
2017-03-22,0.0067562637040415,-0.0129226027840318,0.0082633372156108,-0.0162373879664578,0.0051938532636306625,-0.0030147746680899068,0.0,0.0,0.0
2017-03-23,-0.0025282526395836,0.0023503782107052,0.0024434439422428,0.0009886308269394,-0.0009254975209428101,-0.0036297680505787237,0.0,0.0,0.0
2017-03-24,0.0020690455291109,-0.0010676689532501,-0.0013473686248872,-0.0109290705321902,-0.0012044287368821198,0.0024213086890103454,0.0,0.0,0.0
2017-03-27,0.0016063031717114,-0.0007266665561589,0.0015997982614667,0.0079602410383883,0.0017598300285821113,-0.0014117174876578913,0.0,0.0,0.0
2017-03-28,0.0060957214049559,-0.0010267819846223,0.005621055951375,-0.0049677201019345,0.007008512641859564,-0.008105414182821454,0.0,0.0,0.0
2017-03-29,0.0046231466632695,0.0072504262687051,-0.0041078148051078,0.0108965912242134,-0.0027606532670483444,0.0020325210249224307,0.0,0.0,0.0
2017-03-30,0.0016621339577614,0.0009344604171472,0.0024331932967826,0.0214433167536395,-0.00888565639006707,0.011707844675215273,0.0,0.0,0.0
