theoretical_quantile_t,sample_quantile,reference_line
0.6803823716364603,0.5782294606398433,0.5428234283798494
0.6813956944516935,0.5783823124888957,0.5436368028225371
0.6824097764876609,0.5792546375968588,0.5444507866768876
0.6834246198495323,0.5796477422213152,0.5452653816326792
0.6844402266494554,0.5798290353127673,0.5460805893852919
0.6854565990065931,0.5804817245395676,0.5468964116357363
0.6864737390471537,0.5807313099729629,0.5477128500906784
0.687491648904427,0.5823122967121845,0.548529906462468
0.6885103307188151,0.5824930177485906,0.5493475824691643
0.6895297866378698,0.5827834908989225,0.5501658798345651
0.6905500188163245,0.5862202491610126,0.550984800288233
0.6915710294161291,0.5878272142371673,0.5518043455655229
0.6925928206064855,0.5880973902171476,0.5526245174076108
0.6936153945638812,0.5886262291666672,0.5534453175615206
0.6946387534721263,0.5887523091963737,0.5542667477801543
0.6956628995223869,0.5892099226175129,0.555088809822318
0.6966878349132206,0.5906174069704978,0.5559115054527509
0.697713561850614,0.590658143845923,0.5567348364421555
0.6987400825480162,0.5924832460964565,0.5575588045672243
0.6997673992263762,0.5926948755716492,0.5583834116106694
0.7007955141141801,0.5953721932894548,0.5592086593612533
0.7018244294474858,0.5961113809441707,0.560034549613816
0.7028541474699601,0.5969127824650846,0.560861084169305
0.7038846704329174,0.5980801736702769,0.5616882648348065
0.7049160005953548,0.5996352107690558,0.5625160934235732
0.7059481402239902,0.5999088980889485,0.5633445717550556
0.7069810915933008,0.6028617881377395,0.5641737016549317
0.7080148569855588,0.6038927881338237,0.5650034849551373
0.7090494386908723,0.6042659067665073,0.5658339234938974
0.7100848390072206,0.6052636150282991,0.5666650191157548
0.7111210602404958,0.6052704507767259,0.5674967736716043
0.7121581047045401,0.6053476166683236,0.568329189018722
0.7131959747211823,0.6058932002826084,0.5691622670207943
0.7142346726202827,0.6063287507166816,0.5699960095479547
0.7152742007397664,0.6078921739904478,0.5708304184768099
0.7163145614256677,0.6082347502809183,0.5716654956904761
0.7173557570321686,0.6120277539001414,0.5725012430786091
0.7183977899216362,0.614604551019165,0.5733376625374348
0.7194406624646678,0.6151651868362292,0.5741747559697854
0.7204843770401291,0.6154393384901155,0.57501252528513
0.7215289360351947,0.6159671368289608,0.5758509723996071
0.7225743418453892,0.6178909160788009,0.5766900992360573
0.7236205968746307,0.6194230985538607,0.5775299077240591
0.7246677035352701,0.6195388083633346,0.5783703997999592
0.7257156642481343,0.6202680391158619,0.5792115774069081
0.7267644814425671,0.6214651642932099,0.5800534424948929
0.7278141575564742,0.6216488891252818,0.5808959970207725
0.7288646950363628,0.621719770221234,0.5817392429483108
0.7299160963373865,0.6218678861362265,0.5825831822482117
0.7309683639233879,0.6251521964567317,0.5834278168981534
0.7320215002669418,0.6258021132019185,0.5842731488828232
0.7330755078494001,0.6286274663577137,0.5851191801939544
0.734130389160934,0.631400346441319,0.5859659128303583
0.7351861467005794,0.6319424356356913,0.5868133487979624
0.7362427829762821,0.6319656982728636,0.587661490109846
0.7373003005049407,0.6321383688175112,0.5885103387862743
0.7383587018124534,0.6323697771965859,0.5893598968547366
0.7394179894337622,0.6325563133174481,0.5902101663499811
0.7404781659129008,0.6327756097965925,0.5910611493140543
0.7415392338030363,0.633340081404219,0.5919128477963334
0.7426011956665203,0.6344435536032004,0.592765263853568
0.7436640540749311,0.6349964086997502,0.593618399549914
0.7447278116091247,0.6350813911125419,0.5944722569569739
0.7457924708592776,0.6352999022501727,0.5953268381538319
0.7468580344249378,0.6363199167340321,0.5961821452270946
0.7479245049150702,0.6369624792475798,0.5970381802709269
0.7489918849481055,0.6395914126880133,0.5978949453870922
0.7500601771519887,0.6403113810547091,0.5987524426849905
0.7511293841642266,0.6417122411374234,0.5996106742816972
0.7521995086319379,0.6417334484540839,0.6004696423020027
0.7532705532119016,0.6422000341798946,0.6013293488784518
0.7543425205706074,0.6424494315647001,0.6021897961513835
0.7554154133843042,0.6441405838842632,0.6030509862689706
0.7564892343390509,0.6448842872758654,0.6039129213872603
0.7575639861307677,0.6449756414189564,0.6047756036702149
0.7586396714652849,0.6451740545740609,0.6056390352897516
0.7597162930583966,0.6467986856215803,0.6065032184257856
0.760793853635909,0.6471133606301399,0.607368155266268
0.7618723559336945,0.6490311465058256,0.6082338480072302
0.7629518026977445,0.6490788986089524,0.609100298852826
0.7640321966842176,0.6492778981487876,0.6099675100153701
0.7651135406594968,0.6493696602017625,0.6108354837153841
0.7661958374002404,0.6495701985473643,0.6117042221816374
0.7672790896934362,0.6496861012494299,0.6125737276511907
0.7683633003364547,0.6498155847695809,0.6134440023694387
0.7694484721371028,0.651421896663713,0.6143150485901533
0.7705346079136801,0.6517216146779674,0.6151868685755284
0.7716217104950306,0.6518122335506376,0.616059464596222
0.7727097827206013,0.652427595720462,0.6169328389314026
0.7737988274404949,0.6525988696101491,0.6178069938687921
0.7748888475155277,0.6529915265390712,0.618681931704712
0.7759798458172842,0.6535251241533394,0.6195576547441269
0.777071825228175,0.6536931531251386,0.6204341653006917
0.7781647886414925,0.6538519196083229,0.6213114656967957
0.7792587389614692,0.6546518482058226,0.6221895582636097
0.7803536791033351,0.655733925464885,0.6230684453411317
0.7814496119933754,0.6559205936318002,0.6239481292782338
0.7825465405689891,0.656086967355076,0.6248286124327089
0.7836444677787485,0.6566318649953113,0.6257098971713185
0.7847433965824568,0.6571569494222776,0.6265919858698387
0.7858433299512109,0.657348555472908,0.6274748809131109
0.7869442708674558,0.6574651448930177,0.6283585846950857
0.7880462223250516,0.6583990822118613,0.629243099618876
0.7891491873293287,0.6591184744852577,0.630128428096802
0.7902531688971527,0.659155385079639,0.6310145725504427
0.7913581700569837,0.6595504227541774,0.631901535410684
0.7924641938489403,0.6597739462417541,0.6327893191177696
0.7935712433248598,0.6628357400535634,0.6336779261213499
0.7946793215483616,0.6630616487062585,0.6345673588805322
0.7957884315949122,0.6631007942449695,0.6354576198639336
0.7968985765518856,0.6649634585784056,0.6363487115497288
0.7980097595186312,0.6657348862686744,0.6372406364257052
0.799121983606535,0.6662726418623871,0.6381333969893115
0.8002352519390863,0.6665747951339862,0.6390269957477116
0.8013495676519417,0.6671035981734602,0.639921435217836
0.8024649338929923,0.6684514421380079,0.6408167179264351
0.8035813538224289,0.6686898338372765,0.6417128464101327
0.8046988306128097,0.6695536164219263,0.6426098232154791
0.8058173674491257,0.6696575195324492,0.6435076508990046
0.8069369675288696,0.6703656142278676,0.644406332027274
0.8080576340621045,0.6713643370883098,0.6453058691769425
0.8091793702715291,0.6720652541814737,0.6462062649348072
0.8103021793925519,0.672513834864264,0.6471075218978675
0.8114260646733543,0.672705326386522,0.648009642673375
0.8125510293749657,0.6728606434666878,0.6489126298788945
0.8136770767713308,0.6728721457752893,0.6498164861423577
0.8148042101493816,0.6731912357366194,0.6507212141021204
0.8159324328091085,0.6735035441355893,0.6516268164070206
0.8170617480636323,0.6754904985140994,0.6525332957164356
0.8181921592392749,0.6755119617848192,0.6534406547003393
0.8193236696756353,0.6757809505604241,0.6543488960393624
0.8204562827256588,0.6766499689561231,0.6552580224248488
0.8215900017557137,0.6794453427545896,0.6561680365589165
0.8227248301456656,0.6800871450221267,0.6570789411545176
0.8238607712889485,0.6822855828718899,0.6579907389354955
0.8249978285926445,0.6823627116518491,0.6589034326366484
0.8261360054775577,0.6843170516267778,0.659817025003789
0.8272753053782897,0.6851210706592292,0.6607315187938049
0.8284157317433183,0.6857338639215979,0.6616469167747219
0.829557288035073,0.6871375439544658,0.6625632217257647
0.8306999777300141,0.6885433538654684,0.6634804364374199
0.8318438043187099,0.6900309985164204,0.6643985637114987
0.8329887713059179,0.6905600407257301,0.6653176063612016
0.8341348822106602,0.6911773895145897,0.6662375672111789
0.8352821405663091,0.6915481372030833,0.6671584490975994
0.8364305499206642,0.6921846207998146,0.6680802548682127
0.8375801138360325,0.6923824967338096,0.6690029873824129
0.8387308358893137,0.693060252209977,0.669926649511308
0.8398827196720785,0.6960688801203342,0.6708512441377813
0.8410357687906568,0.6984844021474759,0.6717767741565636
0.8421899868662154,0.6988466018656553,0.6727032424742948
0.8433453775348446,0.7000730709291457,0.6736306520095935
0.8445019444476449,0.7018918383887761,0.6745590056931269
0.8456596912708075,0.7028515488468032,0.675488306467675
0.8468186216857057,0.7030845076421665,0.6764185572882042
0.8479787393889764,0.7044021434245726,0.6773497611219331
0.849140048092608,0.7049266747752039,0.6782819209484021
0.8503025515240329,0.7052090868013275,0.6792150397595486
0.8514662534262094,0.7056875360096996,0.6801491205597718
0.8526311575577152,0.7066709548372061,0.6810841663660091
0.8537972676928326,0.7075885051196906,0.6820201802078029
0.8549645876216425,0.7086421487775081,0.6829571651273773
0.8561331211501146,0.7098643788096162,0.6838951241797098
0.8573028721001981,0.7101623630501256,0.6848340604326043
0.8584738443099111,0.7107520690261633,0.6857739769667635
0.8596460416334387,0.7111180748409995,0.6867148768758659
0.8608194679412243,0.711766429983019,0.6876567632666413
0.8619941271200603,0.7118372031655015,0.6885996392589419
0.8631700230731892,0.7142818767557857,0.6895435079858243
0.8643471597203933,0.7160581776435501,0.6904883725936214
0.8655255409980931,0.7161914045229948,0.6914342362420207
0.8667051708594455,0.7171828196712157,0.6923811021041445
0.86788605327444,0.7204746084145248,0.6933289733666256
0.8690681922299968,0.7224178013667741,0.694277853229687
0.8702515917300641,0.7227110122665618,0.69522774490722
0.8714362557957229,0.7243075988931482,0.6961786516268677
0.8726221884652816,0.7278223077566328,0.6971305766301014
0.8738093937943806,0.7290601518673547,0.6980835231723044
0.8749978758560928,0.7291621233913809,0.6990374945228529
0.8761876387410276,0.72952275192363,0.6999924939651991
0.8773786865574321,0.7310313772951142,0.700948524796953
0.878571023431296,0.7316181490579301,0.7019055903299658
0.8797646535064583,0.7331405409113594,0.7028636938904163
0.8809595809447112,0.7342021649511709,0.7038228388188936
0.8821558099259055,0.7372264523020993,0.7047830284704826
0.8833533446480596,0.740170668914015,0.7057442662148506
0.8845521893274669,0.740908882055113,0.7067065554363341
0.8857523481988051,0.7451966755192638,0.7076698995340261
0.8869538255152463,0.7501566463209398,0.7086343019218648
0.888156625548563,0.750379443544219,0.7095997660287189
0.889360752589246,0.7506343064086006,0.7105662952984811
0.8905662109466119,0.7512401647924707,0.7115338931901563
0.8917730049489161,0.7512857667154078,0.7125025631779501
0.8929811389434705,0.752551446878821,0.7134723087513652
0.894190617296752,0.752890796972411,0.7144431334152872
0.8954014443945234,0.7539473966152865,0.7154150406900824
0.896613624641946,0.7541076229495941,0.7163880341116879
0.897827162463699,0.7542142927049627,0.717362117231707
0.8990420623040958,0.7543142231294776,0.7183372936175035
0.9002583286272031,0.7553383001711044,0.7193135668522966
0.9014759659169638,0.7560878138412301,0.7202909405352598
0.9026949786773127,0.757432742132859,0.7212694182816135
0.9039153714323026,0.7578501811937859,0.7222490037227265
0.905137148726223,0.7580165927883322,0.7232297005062115
0.9063603151237272,0.7583578245039884,0.7242115122960264
0.907584875209954,0.7583955779678447,0.7251944427725728
0.9088108335906545,0.76023541596875,0.7261784956327971
0.9100381948923155,0.762197449257937,0.72716367459029
0.9112669637622939,0.762833962493348,0.7281499833753939
0.9124971448689357,0.7644245941879395,0.7291374257352994
0.913728742901712,0.7646285948437562,0.7301260054341531
0.9149617625713455,0.7650923654064076,0.7311157262531602
0.916196208609945,0.7653618050860972,0.7321065919906923
0.9174320857711329,0.7656223270220923,0.733098606462389
0.9186693988301827,0.7666196860187807,0.7340917735012693
0.9199081525841529,0.7680356074260787,0.7350860969578383
0.9211483518520174,0.7697533402908032,0.7360815807001925
0.9223900014748095,0.7699093980030053,0.7370782286141345
0.9236331063157535,0.7709755359301044,0.7380760446032797
0.9248776712604047,0.7718341304677427,0.7390750325891681
0.9261237012167871,0.7731919185062825,0.7400751965113744
0.9273712011155403,0.7741854716935355,0.741076540327627
0.9286201759100529,0.7764003778832383,0.7420790680139143
0.9298706305766127,0.7772931584694961,0.7430827835646052
0.9311225701145427,0.7777451307809077,0.7440876909925589
0.9323759995463538,0.7789809578244451,0.7450937943292465
0.9336309239178873,0.7793363538711658,0.7461010976248666
0.9348873482984618,0.7806365816175231,0.7471096049484622
0.9361452777810213,0.7813004970434487,0.7481193203880401
0.937404717482289,0.7856630410627659,0.749130248050694
0.9386656725429128,0.7863246640322342,0.7501423920627215
0.9399281481276187,0.7867587227714352,0.7511557565697476
0.9411921494253673,0.7887026162124277,0.7521703457368497
0.9424576816495045,0.7900750686581642,0.7531861637486786
0.9437247500379178,0.7901796937201341,0.7542032148095845
0.9449933598531947,0.7905513291051185,0.7552215031437435
0.9462635163827792,0.7918350869501728,0.7562410329952838
0.9475352249391316,0.7926414056927584,0.7572618086284135
0.9488084908598903,0.7935306910385844,0.7582838343275509
0.950083319508031,0.795177424759411,0.7593071143974517
0.9513597162720329,0.7961609021834543,0.7603316531633431
0.9526376865660421,0.7969170859980899,0.7613574549710543
0.9539172358300373,0.7978708856838141,0.7623845241871503
0.9551983695299964,0.7985300662853453,0.7634128651990647
0.9564810931580655,0.8004874936422801,0.7644424824152359
0.9577654122327292,0.8018811669814916,0.7654733802652439
0.9590513322989818,0.8019703145844792,0.7665055631999472
0.9603388589284998,0.805198426831717,0.7675390356916221
0.9616279977198147,0.8054627310901409,0.7685738022341001
0.9629187542984918,0.8070446561863408,0.769609867342913
0.9642111343173014,0.808897299017673,0.770647235555429
0.9655051434564027,0.8118695837984724,0.7716859114310011
0.9668007874235242,0.8119960653981682,0.7727258995511113
0.9680980719541358,0.8143245374108091,0.7737672045195096
0.9693970028116428,0.8159659591511761,0.774809830962369
0.9706975857875636,0.8162337440013814,0.775853783528428
0.9719998267017168,0.8167524021156611,0.7768990668891416
0.9733037314024093,0.8175260558263906,0.7779456857388314
0.9746093057666234,0.8179102354580247,0.7789936447948365
0.975916555700211,0.8188454244785136,0.7800429487976687
0.9772254871380794,0.8192367286747283,0.7810936025111626
0.9785361060443901,0.820079593649944,0.7821456107226339
0.979848418412752,0.8203161038625137,0.7831989782430356
0.9811624302664165,0.8205637834816192,0.7842537099071141
0.9824781476584801,0.8212597664922484,0.7853098105735716
0.9837955766720791,0.8213541836291174,0.786367285125223
0.9851147234205976,0.8234979697761813,0.7874261384691623
0.9864355940478637,0.82428224800924,0.7884863755369205
0.9877581947283597,0.8263048185703195,0.7895480012846339
0.9890825316674275,0.8267297633555277,0.7906110206932093
0.9904086111014785,0.82716926920793,0.7916754387684924
0.991736439298201,0.8276282387692333,0.7927412605414343
0.993066022556772,0.8286118343419554,0.7938084910682615
0.9943973672080773,0.8293348872292584,0.7948771354306521
0.9957304796149186,0.8306480871221411,0.7959471987359032
0.9970653661722373,0.8311607441670602,0.7970186861171092
0.9984020333073302,0.8336364717527117,0.798091602733336
0.9997404874800745,0.8336529004941762,0.7991659537698007
1.0010807351831459,0.8345915538553786,0.8002417444380473
1.0024227829422483,0.8356513422693783,0.8013189799761312
1.0037666373163374,0.8362981417194147,0.8023976656487979
1.005112304897851,0.8363274468218685,0.8034778067476686
1.0064597923129397,0.8365727087456685,0.8045594085914249
1.0078091062217007,0.8367486227300147,0.8056424765259971
1.0091602533184099,0.8383550354562433,0.8067270159247494
1.0105132403317616,0.8384156477569795,0.8078130321886737
1.0118680740251054,0.842681819411407,0.8089005307465785
1.0132247611966887,0.8429365414147356,0.8099895170552844
1.014583308679897,0.8436021573581401,0.8110799965998166
1.0159437233435045,0.8436597455986854,0.8121719748936058
1.0173060120919137,0.8441071799312052,0.8132654574786814
1.0186701818654125,0.8441841407772683,0.8143604499258769
1.0200362396404188,0.8458441291181944,0.8154569578350266
1.0214041924297417,0.847039990664107,0.8165549868351757
1.02277404728283,0.8506439916403704,0.817654542584779
1.0241458112860342,0.8508486544037234,0.8187556307719118
1.0255194915628687,0.8513600845233383,0.8198582571144801
1.0268950952742733,0.8523431580136688,0.8209624273604302
1.028272629618874,0.8523847191476026,0.8220681472879591
1.0296521018332572,0.8530245459621565,0.8231754227057331
1.0310335191922353,0.8548272619737823,0.8242842594531022
1.032416889009121,0.8569500821797291,0.8253946634003198
1.0338022186360003,0.8585814813051296,0.8265066404487618
1.0351895154640105,0.8599234591569606,0.8276201965311497
1.0365787869236198,0.8621891887985147,0.8287353376117753
1.0379700404849084,0.8639187005110273,0.8298520696867263
1.0393632836578561,0.8654778310107433,0.8309703987841168
1.0407585239926245,0.8683553623266888,0.8320903309643142
1.0421557690798486,0.8692268946113318,0.8332118723201729
1.0435550265509324,0.8696553701124711,0.834335028977272
1.0449563040783414,0.8701293463534656,0.8354598070941498
1.0463596093758967,0.8716157144620971,0.8365862128625398
1.0477649501990816,0.8729904651888278,0.8377142525076171
1.04917233434534,0.8732646393856164,0.838843932288238
1.0505817696543842,0.8742644539799,0.839975258497186
1.0519932640085012,0.8754295415298065,0.8411082374614194
1.0534068253328694,0.8777543206725666,0.8422428755423239
1.0548224615958643,0.8783991156813161,0.8433791791359593
1.056240180809384,0.8803617845683435,0.8445171546733194
1.0576599910291635,0.8807529509767816,0.8456568086205859
1.059081900355099,0.8830951981409336,0.8467981474793871
1.0605059169315763,0.883910386660751,0.8479411777870624
1.0619320489477926,0.8843122226417747,0.8490859061169207
1.0633603046380988,0.8873000266456403,0.8502323390785146
1.0647906922823254,0.8880445718811436,0.8513804833179025
1.0662232202061246,0.888284579171385,0.852530345517923
1.0676578967813106,0.8889860571626984,0.8536819323984677
1.0690947304262037,0.890774070282501,0.854835250716758
1.0705337296059785,0.8920352342756498,0.8559903072676245
1.0719749028330134,0.8938079090523459,0.8571471088837871
1.0734182586672454,0.8952558707482511,0.8583056624361399
1.0748638057165278,0.895512871587829,0.8594659748340391
1.0763115526369922,0.8955930999616033,0.8606280530255922
1.0777615081334069,0.8960850605856854,0.861791903997947
1.07921368095955,0.8985046274346058,0.8629575347775903
1.0806680799185808,0.8991882311440547,0.864124952430646
1.082124713863408,0.899530337140668,0.8652941640631714
1.0835835916970742,0.9004863108839251,0.8664651768214647
1.0850447223731354,0.9008318766583235,0.8676379978923708
1.0865081148960436,0.9018544601652023,0.8688126345035875
1.0879737783215395,0.9023850740523285,0.8699890939239808
1.089441721757042,0.9055452976394539,0.8711673834638984
1.0909119543620478,0.9088231603681284,0.8723475104754893
1.0923844853485267,0.9127776602005806,0.873529482353022
1.0938593239813297,0.9134882845787244,0.8747133065332113
1.0953364795785971,0.9140984991046252,0.8758989904955468
1.0968159615121642,0.9163965020141903,0.8770865417626175
1.0982977792079864,0.9168868638112511,0.8782759679004539
1.099781942146549,0.9175938189224365,0.8794672765188564
1.1012684598632985,0.91761630123715,0.880660475271742
1.102757341949067,0.917669879044619,0.8818555718574842
1.1042485980505052,0.9184659264148956,0.8830525740192612
1.1057422378705164,0.9195091466242397,0.8842514895454041
1.1072382711687019,0.9207117036512991,0.8854523262697543
1.1087367077617996,0.9211692009320291,0.8866550920720159
1.1102375575241397,0.9222278872962145,0.8878597948781207
1.1117408303880907,0.9222776783397791,0.8890664426605873
1.113246536344525,0.9227864980470981,0.8902750434388937
1.1147546854432757,0.9230729879198588,0.8914856052798449
1.1162652877936075,0.9242920694301042,0.8926981362979501
1.1177783535646828,0.9250657333700626,0.8939126446557978
1.1192938929860474,0.9252411474981198,0.8951291385644444
1.1208119163481016,0.9252890985417115,0.8963476262837936
1.122332434002594,0.9270351768154138,0.8975681161229917
1.1238554563631051,0.9283257439102024,0.8987906164408166
1.1253809939055472,0.9285662257832026,0.9000151356460786
1.1269090571686677,0.928957422330971,0.9012416821980245
1.1284396567545452,0.9298968245673687,0.9024702646067357
1.1299728033291108,0.9308101704036293,0.9037008914335471
1.131508507622658,0.9308453117693302,0.9049335712914559
1.1330467804303628,0.9314904987339496,0.9061683128455388
1.134587632612814,0.9332120027687496,0.9074051248133785
1.1361310750965397,0.933703495590583,0.908644015965486
1.1376771188745514,0.9342106949154192,0.9098849951257371
1.1392257750068786,0.9347306874246801,0.9111280711718013
1.140777054621121,0.9377383080994232,0.9123732530355856
1.1423309689130006,0.9410676121047434,0.9136205497036779
1.1438875291469237,0.9410879098193143,0.914869970217797
1.1454467466565401,0.94186001270454,0.9161215236752424
1.14700863284532,0.9423119778207877,0.9173752192293568
1.1485731991871246,0.9423904337326483,0.918631066089985
1.1501404572267948,0.9437652032150794,0.9198890735239451
1.1517104185807359,0.9439163220445681,0.9211492508554989
1.1532830949375106,0.9443543604256698,0.9224116074668277
1.154858498058444,0.9448824644368176,0.9236761527985176
1.1564366397782264,0.9464057276409583,0.9249428963500431
1.1580175320055326,0.9474468562464176,0.9262118476802653
1.159601186723634,0.9496613142853518,0.9274830164079222
1.1611876159910297,0.9498376406690617,0.9287564122121356
1.162776831942078,0.9502553081533729,0.9300320448329179
1.1643688467876356,0.9525481484100377,0.9313099240716857
1.165963672815705,0.9554218471939148,0.9325900597917784
1.1675613223920844,0.9555169220547134,0.9338724619189811
1.1691618079610313,0.9564394845125247,0.9351571404420562
1.1707651420459262,0.9605361230708209,0.9364441054132768
1.172371337249948,0.9608982578882062,0.9377333669489686
1.1739804062567551,0.960991455260769,0.9390249352300566
1.1755923618311723,0.9621263054104644,0.9403188205026165
1.1772072168198886,0.9627484512386549,0.9416150330784346
1.1788249841521583,0.9631172939351277,0.9429135833355712
1.1804456768405125,0.9636217813774215,0.9442144817189309
1.1820693079814775,0.9643642835187781,0.9455177387408396
1.1836958907562996,0.9648119489908529,0.9468233649816264
1.1853254384316807,0.967174515638123,0.9481313710902143
1.1869579643605188,0.9685673008782332,0.9494417677847133
1.1885934819826587,0.9703821091550645,0.9507545658530249
1.1902320048256465,0.9726589141352321,0.9520697761534461
1.1918735465055017,0.9738456925264701,0.9533874096152899
1.193518120727488,0.974314633072687,0.9547074772395041
1.1951657412868948,0.9771851185597611,0.956029990099298
1.196816422069833,0.978970218655197,0.9573549593407819
1.1984701770540318,0.9794195126764373,0.9586823961836061
1.200127020309649,0.9802370514921883,0.9600123119216116
1.2017869660000886,0.9803675674025121,0.9613447179234864
1.2034500283828289,0.9807917323029868,0.9626796256334299
1.2051162218102562,0.981835717342453,0.9640170465718225
1.2067855607305122,0.9826937697438806,0.9653569923359056
1.2084580596883507,0.9860448050065075,0.9666994746004688
1.2101337333259958,0.9872167757890271,0.9680445051185397
1.2118125963840218,0.9877076539963112,0.9693920957220897
1.2134946637022341,0.987878486758298,0.9707422583227407
1.2151799502205658,0.9884579015511115,0.9720950049124856
1.216868470979975,0.9889586686665034,0.9734503475644077
1.2185602411233682,0.9921604581845394,0.9748082984334224
1.2202552758965148,0.9940868033653797,0.9761688697570112
1.221953590648988,0.9975376768140068,0.977532073855977
1.2236552008351091,0.9990242001399522,0.9788979231352016
1.225360122014902,1.001119688056085,0.9802664300844126
1.2270683698550613,1.001601955768279,0.9816376072789599
1.22877996012993,1.0029934495230148,0.9830114673806007
1.2304949087224886,1.0033302572874503,0.9843880231382934
1.2322132316253556,1.0033442598323101,0.9857672873890007
1.2339349449417998,1.0033551924324329,0.987149273058502
1.2356600648867624,1.0057344850331627,0.9885339931622141
1.2373886077878953,1.0132391476743934,0.9899214608060245
1.2391205900866082,1.0133583093988483,0.991311689187132
1.2408560283391243,1.0146151634507021,0.9927046915948934
1.242594939217558,1.01565884372033,0.9941004814116895
1.2443373395109956,1.0169786912936427,0.9954990721137924
1.246083246126593,1.0205539110490653,0.996900477272246
1.247832676090685,1.0222589641534519,0.9983047105537569
1.249585646549912,1.0235283341302301,0.9997117857215986
1.2513421747723534,1.024321806819694,1.0011217166365212
1.2531022781486751,1.0260891484341084,1.002534517257673
1.2548659741932977,1.0296143482657523,1.003950201643537
1.2566332805455684,1.0299687628427696,1.0053687839528735
1.2584042149709573,1.0302129642573634,1.0067902784456784
1.2601787953622579,1.0314554508800573,1.0082146994841474
1.2619570397408078,1.031758010534855,1.0096420615336565
1.2637389662577256,1.0324838374320953,1.0110723791637548
1.2655245931951562,1.0344447866393476,1.0125056670491626
1.2673139389675372,1.0393400003173703,1.0139419399707894
1.2691070221228757,1.0400630738458931,1.0153812128167587
1.270903861344046,1.0420033762657939,1.016823500583449
1.2727044754500954,1.043676076911641,1.0182688183765423
1.2745088833975764,1.0459670022809529,1.0197171814120929
1.2763171042818833,1.0483835623275877,1.0211686050176012
1.2781291573386129,1.050610863349809,1.0226231046331051
1.2799450619449413,1.0508081280138495,1.0240806958122861
1.2817648376210142,1.0554180787822554,1.0255413942235836
1.2835885040313577,1.0554543426724177,1.027005215651329
1.285416080986299,1.0568034122914192,1.0284721759968851
1.2872475884434194,1.0571373512057471,1.029942291279813
1.2890830465090115,1.057544421937102,1.0314155776390415
1.2909224754395605,1.0589488797681927,1.0328920513340552
1.2927658956432382,1.0618973283268898,1.0343717287460956
1.2946133276814271,1.0655296640239196,1.035854626379383
1.2964647922702541,1.0660975177325758,1.0373407608623484
1.2983203102821408,1.0672939629576708,1.0388301489488765
1.3001799027473881,1.068527821952467,1.0403228075195798
1.3020435908557615,1.0700344686559362,1.0418187535830692
1.3039113959581123,1.0701486943960647,1.0433180042772565
1.3057833395680076,1.0702282617749839,1.0448205768706615
1.3076594433633912,1.0714464044816117,1.0463264887637473
1.3095397291882585,1.072607217177625,1.047835757490262
1.311424219054353,1.0728189779540938,1.0493484007186025
1.31331293514289,1.0732892662132663,1.0508644362531974
1.3152058998062957,1.073801132119923,1.0523838820359028
1.3171031355699734,1.0743999474571075,1.0539067561474205
1.3190046651340888,1.0774574320125296,1.0554330768087299
1.3209105113753836,1.0784052593975857,1.0569628623825456
1.3228206973490033,1.0788750740280957,1.058496131374782
1.3247352462903634,1.0791059025357772,1.0600329024360544
1.3266541816170216,1.0813520384441901,1.0615731943631788
1.3285775269305888,1.0818307966851475,1.0631170261007075
1.3305053060186613,1.0823024766464497,1.0646644167424797
1.3324375428567743,1.0841320769106577,1.0662153855331897
1.334374261610383,1.0859965897423165,1.0677699518699766
1.336315486636876,1.0869751784022674,1.0693281353040405
1.3382612424876028,1.0873882507546906,1.0708899555422704
1.3402115539099413,1.0876731186149904,1.0724554324489037
1.3421664458493847,1.0893070739170279,1.0740245860472009
1.3441259434516566,1.0899036509344804,1.0755974365211431
1.346090072064858,1.0909672695356225,1.0771740042171565
1.3480588572416408,1.0932387872257725,1.0787543096458556
1.3500323247414097,1.0939487538556019,1.080338373483812
1.3520105005325551,1.0943097302116285,1.0819262165753456
1.3539934107947165,1.0951143428526215,1.083517859934342
1.3559810819210742,1.0996529253755412,1.085113324746092
1.3579735405206748,1.0998392549616722,1.0867126323691574
1.3599708134207866,1.1020038820288716,1.0883158043372634
1.3619729276692873,1.1042739603323548,1.0899228623612127
1.363979910537084,1.1066276895544034,1.0915338283308307
1.3659917895205709,1.1067798693330586,1.093148724316936
1.3680085923441105,1.1073522307492893,1.0947675725733332
1.3700303469625599,1.1078279707338876,1.0963903955388403
1.3720570815638282,1.1101278897031175,1.098017215839342
1.374088824571463,1.112519416457747,1.0996480562898647
1.376125604647285,1.114278811345568,1.1012829398966923
1.37816745069405,1.1149320067307291,1.1029218898595032
1.3802143918581478,1.1149622727295383,1.1045649295735351
1.3822664575323478,1.1155597184338208,1.1062120826317905
1.3843236773585728,1.118300184992455,1.107863372827262
1.3863860812307178,1.122772236555432,1.1095188241551954
1.3884536992975083,1.123066553165964,1.1111784608153845
1.3905265619653957,1.1233921490590077,1.1128423072144942
1.392604699901497,1.1244305581238847,1.1145103879684202
1.394688144036577,1.12571342763311,1.1161827279046843
1.39677692556807,1.126065421648895,1.1178593520648574
1.3988710759631455,1.127224542073785,1.1195402857070227
1.400970626961822,1.1292998033680088,1.1212255543082732
1.4030756105801188,1.1325485354497864,1.1229151835672424
1.4051860591132588,1.1331122243696885,1.1246091994066756
1.407302005138916,1.133955335867506,1.1263076279760358
1.4094234815205098,1.1368566721648392,1.128010495654148
